Data Source	World Development Indicators																																																															
Last Updated Date	15-02-22																																																															
																																																																
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
France	FRA	"Computer, communications and other services (% of commercial service exports)"	TX.VAL.OTHR.ZS.WT	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	49.51023202	50.34067519	50.48123726	51.35062274	51.90530615	52.20581417	54.56169887	51.25294944	51.84660123	50.52540381	50.48854085	50.95372103	49.91659168	41.88054418	38.09079485	37.43416112	37.82003013	29.82093349	34.84280961	43.15147802	42.46095897	42.41757323	40.51597044	41.33378174	41.41228583	43.96311168	46.18499539	47.88135032	47.27327459	44.71861574	47.93391244	47.24040352	46.86161222	48.03951563	49.20365183	49.64915894	48.59998692	49.41067767	50.47713172	53.84711909	54.43208051	55.02088266	54.11765208	54.89624367	53.12915698	59.07859531
France	FRA	Manufactures exports (% of merchandise exports)	TX.VAL.MANF.ZS.UN	\N	\N	71.63553975	70.50059847	70.15844308	70.52244925	70.66372695	72.02714153	71.57440694	71.85916388	73.65827151	73.19435911	72.24992142	71.28747073	71.6535101	75.52997994	75.07554849	75.67276743	75.78275164	75.41869573	73.26328336	72.40485516	73.88944213	73.22640711	73.45313655	73.62904672	75.55181709	76.20828247	75.8621017	75.78819816	76.84018447	77.70949265	77.95675487	77.39881458	78.56242407	79.00563053	79.57838178	80.18932274	81.79976551	82.41777395	80.9898946	81.76162873	81.47143619	80.86976577	80.89861932	80.14818344	79.34987511	79.0640163	77.50427952	78.60176082	78.22245935	76.13002103	76.60210506	76.96208712	77.5505624	78.73232798	79.69802015	79.94721671	79.79421132	80.50346055	77.04671561
France	FRA	Merchandise imports by the reporting economy (current US$)	TM.VAL.MRCH.WL.CD	6065600000	6488200000	7315200000	8523900000	9899200000	10156500000	11732800000	12273800000	13863700000	17372700000	19009800000	21150100000	26851700000	37533500000	52704000000	53745900000	64130600000	70225700000	81464700000	1.06702E+11	1.34587E+11	1.2066E+11	1.15458E+11	1.05699E+11	1.0412E+11	1.08028E+11	1.29045E+11	1.58094E+11	1.799E+11	1.92611E+11	2.33954E+11	2.31422E+11	2.40946E+11	2.0224E+11	2.33833E+11	2.77817E+11	2.75521E+11	2.74065E+11	2.90107E+11	3.1349E+11	3.37872E+11	3.28607E+11	3.28727E+11	3.98678E+11	4.70889E+11	5.03801E+11	5.41814E+11	6.31532E+11	7.17917E+11	5.63477E+11	6.10915E+11	7.19887E+11	6.75016E+11	6.82441E+11	6.76617E+11	5.70758E+11	5.67657E+11	6.19334E+11	6.76442E+11	6.54658E+11	\N
France	FRA	Fuel imports (% of merchandise imports)	TM.VAL.FUEL.ZS.UN	\N	\N	15.42227641	16.53795194	15.14342022	15.47713715	13.54814023	14.5075284	13.65801886	11.40400186	12.10912793	13.87672745	13.22630299	12.36169389	22.89393615	22.87016638	22.44654778	21.47128035	19.46725821	21.50535323	26.59605849	28.82577355	26.7009045	24.46118509	24.03668261	22.2571142	12.62710343	10.74981016	8.23030818	8.845819173	9.577831493	9.68180745	8.606077367	8.892195798	7.674667341	6.783783032	8.279766671	8.17636899	5.842734982	6.581321955	9.996104423	9.604058806	9.266409874	9.714522643	10.90551871	13.5335396	14.88781641	13.5203121	17.05015441	13.46378851	13.95666184	16.26102968	17.43982689	16.60737848	14.71055171	10.67157549	8.397596463	9.819391885	11.29495512	10.34384154	6.891180757
France	FRA	"Tariff rate, applied, simple mean, all products (%)"	TM.TAX.MRCH.SM.AR.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3.14	3.49	6.01	4.71	3.88	3.54	4.21	5.73	4.22	3.47	3.9	4.31	3.3	4.26	2.57	2.54	2.64	2.68	2.75	2.53	2.37	2.44	2.78	2.3	2.28	2.21	2.76	2.73	2.48	2.48	2.46	2.55	1.71
France	FRA	"International tourism, expenditures for travel items (current US$)"	ST.INT.TVLX.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	16358000000	17748000000	17490000000	18819000000	25204000000	22537000000	22611000000	23779000000	28075000000	29469000000	31347000000	32347000000	37898000000	40928000000	36991000000	38297000000	44725000000	39836000000	42183000000	48777000000	39521000000	40436000000	44192000000	49464000000	50507000000	27758000000
France	FRA	Completeness of birth registration (%)	SP.REG.BRTH.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	100	\N	\N	100	\N	\N	100	\N	\N	\N
France	FRA	Sex ratio at birth (male births per female births)	SP.POP.BRTH.MF	\N	\N	1.048	\N	\N	\N	\N	1.05	\N	\N	\N	\N	1.054	\N	\N	\N	\N	1.054	\N	\N	\N	\N	1.053	\N	\N	\N	\N	1.051	\N	\N	1.052	\N	1.052	\N	\N	\N	\N	1.053	\N	\N	\N	\N	1.049	\N	\N	\N	\N	1.047	1.047	1.047	1.047	1.047	1.047	1.047	1.048	1.048	1.049	1.049	1.049	1.049	\N
France	FRA	"Population ages 60-64, female (% of female population)"	SP.POP.6064.FE.5Y	5.546121879	5.557915589	5.575306395	5.594687828	5.609916857	5.617742074	5.595755539	5.566800005	5.532218867	5.497024806	5.462283769	5.421978924	5.403675639	5.365785856	5.246439463	5.017685993	4.674596065	4.216136473	3.754815049	3.461436625	3.430879567	3.635514391	4.08599672	4.65539566	5.152870091	5.466770677	5.603300342	5.586450838	5.470906897	5.347018556	5.269022471	5.216175449	5.191555998	5.179461277	5.152908114	5.096756121	5.019060276	4.932079775	4.837661709	4.737207327	4.634927151	4.520470851	4.393442004	4.300367651	4.310680335	4.459621673	4.722422492	5.122763884	5.580901796	5.975688313	6.234311864	6.373747083	6.390365525	6.323956588	6.242897531	6.189973547	6.152940676	6.131392476	6.125898445	6.132237663	6.14664979
France	FRA	"Population ages 20-24, female (% of female population)"	SP.POP.2024.FE.5Y	6.011672985	5.832987309	5.638789457	5.491033318	5.479100264	5.648751385	5.978619667	6.493184735	7.084995683	7.589982006	7.9093467	8.075635971	8.068431069	7.94584151	7.807227866	7.713945473	7.633925566	7.581242502	7.552740644	7.536369601	7.524956275	7.542037644	7.567330461	7.593434226	7.609043034	7.606341598	7.568830229	7.515728025	7.451897677	7.387100002	7.328722754	7.278653718	7.237749717	7.188846334	7.105045857	6.972601286	6.801495538	6.579946271	6.345325019	6.153759044	6.038368922	5.999800801	6.034436721	6.113046388	6.187783035	6.229016799	6.231327689	6.202414799	6.14753332	6.077847404	6.002406589	5.924740192	5.828927842	5.7242555	5.626368716	5.548235536	5.512041725	5.486386156	5.466942713	5.447639009	5.427056752
France	FRA	"Population ages 0-14, male"	SP.POP.0014.MA.IN	6260948	6372196	6437700	6466122	6481483	6495979	6525026	6540224	6550062	6561241	6576922	6590564	6616115	6641765	6647608	6622313	6601788	6543662	6463159	6387497	6332564	6256214	6221377	6209502	6191263	6153233	6146625	6106123	6049640	6005035	5983617	5959074	5956434	5965222	5967689	5958374	5942795	5926074	5907217	5895981	5896192	5917046	5931110	5941835	5958062	5981793	6016991	6053913	6090545	6122820	6149057	6181550	6210537	6235792	6250543	6247729	6226847	6197685	6161028	6120476	6082224
France	FRA	"Mortality rate, infant, male (per 1,000 live births)"	SP.DYN.IMRT.MA.IN	26.7	25.3	24.2	23	21.9	20.9	20.2	19.3	18.5	17.8	17	16.1	15.3	14.7	14.3	13.9	13.4	12.9	12.4	11.9	11.5	11.1	10.7	10.3	10	9.7	9.4	9.3	9.1	8.8	8.6	8.2	7.7	7.1	6.5	6	5.5	5.2	4.9	4.8	4.6	4.4	4.2	4	3.8	3.7	3.6	3.6	3.5	3.5	3.4	3.4	3.4	3.4	3.4	3.5	3.6	3.6	3.7	3.8	3.8
France	FRA	"International migrant stock, total"	SM.POP.TOTL	3507213	\N	\N	\N	\N	4447230	\N	\N	\N	\N	5210336	\N	\N	\N	\N	5571664	\N	\N	\N	\N	5890633	\N	\N	\N	\N	5952820	\N	\N	\N	\N	5897267	\N	\N	\N	\N	6087993	\N	\N	\N	\N	6278718	\N	\N	\N	\N	6737600	\N	\N	\N	\N	7196481	\N	\N	\N	\N	7784418	\N	\N	\N	\N	\N
France	FRA	Unemployment with intermediate education (% of total labor force with intermediate education)	SL.UEM.INTM.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	11.13000011	10.94999981	9.100000381	7.590000153	7.730000019	7.610000134	8.149999619	7.690000057	7.739999771	6.869999886	6.630000114	8.430000305	8.369999886	8.510000229	9.409999847	10.11999989	10.64000034	10.77999973	10.64000034	10.06999969	9.649999619	9.149999619	8.850000381
France	FRA	"Labor force, female (% of total labor force)"	SL.TLF.TOTL.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	43.37764384	43.9155505	44.20606327	44.66951293	44.92793589	45.20565945	45.3138475	45.2934337	45.5998659	45.69753539	45.91434193	45.9154625	45.95428523	46.55341263	46.53019908	46.84783834	46.98143871	47.21760434	47.32272232	47.45349205	47.5128652	47.59268561	47.60854035	47.80193263	47.99545586	48.0337341	48.146162	48.10335215	48.24264505	48.39316581	48.4495501
France	FRA	"Labor force with basic education, male (% of male working-age population with basic education)"	SL.TLF.BASC.MA.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	53.59000015	52.79999924	52.02999878	52.99000168	51.97000122	46.20999908	46.11000061	45.40000153	44.75	44.72999954	45.36000061	44.88999939	44.18000031	43.84000015	43.56000137	43.20999908	43.33000183	43.16999817	42.68000031	42.70000076	40.75	38.91999817	37.90999985	37.49000168	37.61000061	36.86999893	36.02000046	35.40000153
France	FRA	"Average working hours of children, working only, ages 7-14 (hours per week)"	SL.TLF.0714.WK.TM	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
France	FRA	Child employment in services (% of economically active children ages 7-14)	SL.SRV.0714.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
France	FRA	"Children in employment, unpaid family workers (% of children in employment, ages 7-14)"	SL.FAM.0714.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
France	FRA	"Self-employed, total (% of total employment) (modeled ILO estimate)"	SL.EMP.SELF.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	15.26000023	15.07999992	14.14999962	14.10999966	13.64999962	13.21000004	12.94999981	12.48999977	12.18000031	11.40999985	10.89999962	10.77000046	11.48999977	11.03999996	10.88000011	11.35999966	10.97999954	10.56000042	10.94999981	11.48999977	11.63000011	11.43999958	11.27000046	11.60999966	11.53999996	11.77000046	11.60999966	11.64999962	12.13000011	\N
France	FRA	"Child employment in agriculture, male (% of male economically active children ages 7-14)"	SL.AGR.0714.MA.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
France	FRA	"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)"	SI.POV.MDIM.17.XQ	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
France	FRA	"Domestic private health expenditure per capita, PPP (current international $)"	SH.XPD.PVTD.PP.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	686.3876449	731.6520849	776.5866112	781.2979618	812.671227	860.7745621	973.3831112	1022.043498	1088.725789	1154.910077	1198.934867	1254.712736	1272.059825	1342.052681	1370.280506	1293.943127	1226.16265	1221.726395	1256.409695	1356.011251	\N
France	FRA	Current health expenditure (% of GDP)	SH.XPD.CHEX.GD.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	9.58447742	9.70562744	10.02218628	10.08283329	10.16429329	10.2148447	10.38566494	10.31564426	10.50084686	11.28756237	11.22560215	11.18497658	11.29740047	11.41635036	11.54441643	11.4475565	11.47163677	11.33276176	11.18583012	11.05747223	\N
France	FRA	"Tuberculosis case detection rate (%, all forms)"	SH.TBS.DTEC.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83
France	FRA	"Prevalence of stunting, height for age, female (% of children under 5)"	SH.STA.STNT.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
France	FRA	"Maternal mortality ratio (national estimate, per 100,000 live births)"	SH.STA.MMRT.NE	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	12	11	9	9	9	11	12	13	9	11	10	13	9	\N	\N	\N	11	9	12	9	9	8	9	12	9	9	11	9	5	5	4	\N	\N	\N	\N	\N
France	FRA	ARI treatment (% of children under 5 taken to a health provider)	SH.STA.ARIC.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
France	FRA	Use of insecticide-treated bed nets (% of under-5 population)	SH.MLR.NETS.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
France	FRA	Children (ages 0-14) newly infected with HIV	SH.HIV.INCD.14	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
France	FRA	"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)"	SH.DYN.NCOM.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	8.7	8.6	8.5	8.5	8.2	8.2	8	7.8	7.9	7.8	7.8	7.6	7.8	7.5	7.4	7.5	7.5	7.4	7.4	7.3	\N
France	FRA	Number of deaths ages 20-24 years	SH.DTH.2024	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4269	4135	3999	3853	3681	3493	3305	3113	2930	2776	2657	2563	2489	2423	2351	2271	2190	2112	2035	1960	1880	1789	1693	1605	1536	1488	1461	1446	1433	1418	1402
