Data Source	World Development Indicators																																																															
Last Updated Date	15-02-22																																																															
																																																																
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
Poland	POL	"Intentional homicides, male (per 100,000 male)"	VC.IHR.PSRC.MA.P5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.497992556	3.133307875	3.442700259	3.526972961	3.579662753	3.290174199	3.258109226	\N	\N	2.975597852	3.345876212	2.981781203	2.741598741	2.451985396	2.575859678	2.211226386	1.885016279	2.206425137	1.280271959	1.482191456	1.434059703	1.567477213	1.612323544	1.187430608	1.055466765	1.008961312	1.026267841	1.049003292	1.033714096	\N	\N
Poland	POL	Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)	TX.VAL.MRCH.R6.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.186824451	0.187443041	0.329716561	0.232889495	0.192995468	0.491576789	0.521364094	0.188648155	0.404602417	0.344127544	0.175728405	0.368528594	0.148039618	0.175318298	0.290001205	0.309539349	0.434091079	0.784946762	1.327814608	0.535617071	0.331918087	0.553282407	0.375807086	0.312276257	0.689175746	0.501664275	0.705953951	0.480475699	0.373696926	0.380179772	0.422534254	0.425827447	0.485480709	0.367207454	0.620264715	0.685754847	0.519810755	0.583974251	0.732563398	0.651038712	0.813606456	0.6578257	0.633156958	0.553069445	0.653007709	\N
Poland	POL	Agricultural raw materials exports (% of merchandise exports)	TX.VAL.AGRI.ZS.UN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.614271902	\N	\N	2.90275807	\N	\N	\N	\N	4.076457557	3.268524585	3.226195646	2.78364264	2.238578261	2.201529578	2.015692391	1.943279339	1.786761117	1.435434094	1.408929251	1.543192594	1.324523451	1.187954697	1.089384128	1.036743095	0.998924524	1.009977457	1.1726462	1.240834992	1.259494601	1.364624662	1.355593354	1.292930817	1.270431761	1.215372038	1.3150823	1.032007415	0.99560999
Poland	POL	Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)	TM.VAL.MRCH.R3.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.527429882	0.49420686	0.503890911	0.429222485	0.414386429	1.113444434	1.226425175	1.786652048	2.29818227	3.19273016	3.622902761	3.837211215	2.887644228	1.288015347	2.663307221	2.538438863	2.395678325	2.738059262	2.420656539	1.974518045	0.771584261	0.524783421	1.138875462	0.958792308	1.49203722	1.345051533	1.776932327	1.549183313	1.33745081	1.189365414	1.269255845	1.473119567	1.10980013	1.178839974	1.082683954	0.853241656	0.775411983	0.72368619	0.675335155	0.782818824	0.693784104	0.74126608	0.769700887	0.725901587	0.90070227	0.959957162	0.960988067	0.99153909	1.045977526	0.926068789	\N
Poland	POL	"Tariff rate, applied, weighted mean, primary products (%)"	TM.TAX.TCOM.WM.AR.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.73	2.71	3.03	3.04	3.21	2.57	2.65	8.81	7.09	5.12	5.48	5.61	3.14	4.8	2.92	3.35	2.77	2.63	2.06	2.04	1.56	1.87	1.55	1.4	1.19	1.33	1.69	1.69	2.1	1.84	1.59	1.64	0.83
Poland	POL	"Tariff rate, applied, weighted mean, manufactured products (%)"	TM.TAX.MANF.WM.AR.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4.32	4.57	5.99	5.39	4.78	4.47	4.96	5.3	3.33	3.1	2.87	2.85	2.14	2.82	2.3	2.22	2.03	2.39	2.44	2.36	1.84	1.86	2.48	1.73	1.67	1.62	2.27	2.26	2.12	2.08	1.98	2.01	1.8
Poland	POL	"International tourism, receipts (current US$)"	ST.INT.RCPT.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6927000000	8764000000	9053000000	8321000000	6498000000	6128000000	5121000000	4971000000	4733000000	6521000000	7161000000	8153000000	11729000000	12897000000	9888000000	9875000000	11471000000	11704000000	12242000000	12691000000	11164000000	11922000000	13925000000	15569000000	15712000000	8379000000
Poland	POL	"Population, male (% of total population)"	SP.POP.TOTL.MA.ZS	48.36793672	48.41422148	48.44663694	48.46860218	48.48499405	48.49944531	48.51239231	48.52330537	48.53355582	48.54474744	48.55775844	48.57363946	48.5920856	48.61105391	48.62770453	48.64015286	48.64748266	48.65071028	48.6522485	48.65550242	48.66258524	48.67434593	48.68946914	48.70525817	48.71805243	48.72538971	48.72650529	48.72235841	48.71437416	48.70464516	48.69472344	48.68490195	48.67469904	48.66383949	48.65177479	48.63813964	48.62318744	48.60712348	48.58947774	48.56959685	48.54718242	48.52236016	48.49577694	48.46844014	48.4416967	48.41675003	48.3932515	48.37164243	48.35486216	48.34666183	48.34932803	48.36454703	48.39055388	48.42163944	48.44979647	48.46916749	48.4775575	48.47662024	48.46929262	48.46033038	48.4531783
Poland	POL	"Population ages 70-74, male (% of male population)"	SP.POP.7074.MA.5Y	1.32543942	1.334498959	1.339707199	1.352933962	1.387068293	1.447185853	1.520760108	1.605309852	1.696498686	1.791128718	1.888951999	1.968821095	2.046792866	2.127557002	2.215861862	2.312984332	2.398174353	2.484085548	2.559464506	2.609840725	2.629655311	2.600947709	2.567708227	2.520457087	2.436050473	2.304751874	2.121276942	1.889590282	1.674692046	1.558062539	1.573270868	1.684429266	1.879052595	2.105906747	2.306699981	2.457257646	2.564712894	2.64386337	2.7056102	2.760297237	2.8120773	2.861191356	2.901400535	2.934948305	2.963503544	2.987274265	3.002877437	3.021840068	3.031610248	3.012634914	2.959072356	2.865652452	2.73956385	2.632605842	2.617049483	2.728095775	2.941989532	3.252410248	3.610763336	3.954600679	4.251319523
Poland	POL	"Population ages 45-49, male (% of male population)"	SP.POP.4549.MA.5Y	5.42293381	4.989918332	4.484412421	4.008632561	3.711625048	3.674825758	3.878298539	4.314461607	4.875586358	5.401309544	5.79561577	6.052375373	6.201296752	6.269327147	6.303453397	6.331663279	6.320314762	6.291823242	6.246461235	6.184941578	6.108358542	6.015284595	5.929102033	5.83046909	5.692128433	5.507345187	5.278815829	5.002119996	4.750094927	4.632236523	4.709679852	4.956969667	5.383626279	5.912658934	6.428435204	6.86043856	7.191730891	7.450072021	7.652675647	7.831362348	8.002771208	8.156753959	8.298959061	8.399196636	8.410869185	8.30843965	8.080372334	7.745597004	7.357474005	6.997242728	6.716857525	6.476815212	6.318173594	6.232768209	6.203925233	6.221825027	6.307833111	6.445945866	6.6245459	6.828007609	7.043871967
