Data Source	World Development Indicators																																																															
Last Updated Date	15-02-22																																																															
																																																																
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
Finland	FIN	Export value index (2000 = 100)	TX.VAL.MRCH.XD.WD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	88.06254188	89.30577032	90.18319764	95.05301421	91.94249808	100	94.01675205	98.16587996	115.6178853	133.7727922	142.4212562	167.8802846	195.754548	209.7373627	136.6738144	151.1630178	172.0912383	158.9019262	161.8806701	161.6329673	130.070076	125.9185328	148.0223845	164.9734836	159.7526223	143.9319444
Finland	FIN	Insurance and financial services (% of commercial service exports)	TX.VAL.INSF.ZS.WT	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.015751518	1.620865462	2.38387293	3.948211241	3.996602729	2.935641944	2.271366598	3.178510118	1.760989945	0.077143896	-2.284762249	0.896105301	0.506878583	0.150062529	-0.59012977	0.135534623	-0.678675526	1.241492292	0.713874753	2.413765579	1.970106011	-0.521977319	-1.462402274	-0.273259389	-0.132121502	-0.43338799	-0.430573951	-0.043453001	0.621430446	1.959967646	1.175475723	\N	\N	3.359683932	3.382520744	3.222847808	3.400866683	2.999834877	2.128117345	1.850220634	1.924051611	2.000014143	1.471423473	1.565930117	1.316131939	1.414209242
Finland	FIN	"Merchandise imports by the reporting economy, residual (% of total merchandise imports)"	TM.VAL.MRCH.RS.ZS	20.24860044	18.66980885	18.71640332	20.49575778	20.22434399	17.94262744	18.68450003	19.58726415	20.22605965	16.56582619	15.90760671	16.80714749	15.56116078	15.90284101	21.69415614	19.91691538	21.41225312	22.58999749	21.82740988	22.76003244	23.97218604	26.5795001	27.32013408	28.50524719	26.32956084	24.11584572	19.11038804	18.01736406	16.51094129	15.47284615	13.42160016	11.73188039	3.382554963	2.971771473	2.731115661	4.818166179	4.68531899	4.132774774	3.899682341	3.017470061	2.271219676	2.166115817	0.008605455	0.009145195	0.012210289	0.004155489	0.001144018	0.0150032	0.012282571	0.000214672	0.000137009	0.000110045	0.000660441	0.021353432	0.000756989	0.000328249	0.000107181	0.000131468	2.48117E-05	0.074817244	\N
Finland	FIN	Food imports (% of merchandise imports)	TM.VAL.FOOD.ZS.UN	\N	\N	\N	15.60927278	12.51029251	10.37158234	11.09880386	11.23211112	10.94965658	9.964748568	9.82188396	7.207406039	8.707224621	9.081289448	7.835700546	8.19013485	7.538148171	8.627702512	8.69457452	7.412978855	7.100843571	6.752070609	7.371839699	6.115596226	6.224791778	5.772829792	6.468193943	5.856542639	5.781055434	5.216241213	4.89047591	5.964967081	6.190499969	6.676699477	6.99255925	5.961889209	6.674406272	6.72558968	6.505618173	6.27262487	5.225947336	5.525169381	5.874638168	5.976516726	5.611173722	5.207353095	4.778615421	4.959663727	5.361866033	7.346736958	7.141029727	6.804074669	7.369857565	7.936469492	7.909176451	8.425192876	8.474290004	8.028926871	7.536197146	7.698293501	8.459209847
Finland	FIN	"Share of tariff lines with international peaks, all products (%)"	TM.TAX.MRCH.IP.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4.208404	4.33863	11.52495	6.321393	6.29284	5.085296	5.157619	7.162161	9.906788	8.83796	6.800004	6.025379	5.60611	6.488461	8.094247	8.349668	5.721504	4.780674	6.039214	5.870751	4.742306	4.646175	5.3808	4.865139	4.976868	4.921036	5.722713	5.766603	5.496077	5.435838	5.339829	5.697177	1.813626
Finland	FIN	"International tourism, receipts for travel items (current US$)"	ST.INT.TVLR.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1640000000	1636000000	1639000000	1630000000	1521000000	1406000000	1438000000	1579000000	1871000000	2068000000	2180000000	2380000000	2837000000	3234000000	2745000000	3026000000	3847000000	3877000000	4041000000	3657000000	2574000000	2649000000	3400000000	3665000000	3725000000	1245000000
Finland	FIN	"Completeness of birth registration, urban (%)"	SP.REG.BRTH.UR.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Finland	FIN	"Population ages 80 and above, male (% of male population)"	SP.POP.80UP.MA.5Y	0.617249849	0.654314108	0.678105306	0.686793755	0.67945174	0.654676429	0.697256713	0.72762615	0.741582716	0.735426808	0.707323675	0.755962512	0.791993735	0.814197314	0.822088974	0.814423703	0.8856509	0.944732228	0.989295851	1.018182575	1.029796719	1.110513483	1.176548057	1.227041066	1.263684919	1.28639065	1.391540799	1.480562403	1.54834187	1.592234393	1.610756579	1.710948536	1.79064125	1.841589265	1.854114801	1.826507466	1.877813844	1.901099199	1.905916751	1.903486518	1.898816147	2.008002403	2.108245513	2.199871268	2.28572409	2.367515849	2.536553204	2.694240755	2.832655221	2.943646981	3.025901415	3.163859909	3.278333605	3.373811088	3.45395043	3.522333617	3.666582442	3.800379607	3.922743734	4.030419366	4.125997381
Finland	FIN	"Population ages 55-59, male (% of male population)"	SP.POP.5559.MA.5Y	4.65512382	4.748258568	4.859101765	4.974241801	5.071100015	5.136873291	5.152522364	5.154161448	5.133840041	5.080934301	4.992608946	4.827919589	4.629145085	4.436063139	4.306897367	4.273412106	4.320562636	4.445919189	4.621177113	4.805565105	4.973304766	5.08650345	5.199627486	5.297653205	5.361035022	5.381091811	5.35278216	5.284140902	5.199059162	5.132042739	5.102372025	5.092555173	5.12105939	5.175506457	5.235418032	5.291287181	5.321471438	5.337030778	5.384109605	5.533700446	5.820985573	6.224480676	6.759142665	7.326852383	7.781662968	8.038598201	8.102646132	7.977163964	7.727448777	7.46236816	7.25233554	7.074291012	6.946857318	6.862133173	6.804235073	6.763418798	6.736536237	6.738926809	6.754062483	6.757125414	6.732308449
Finland	FIN	Population ages 15-64 (% of total population)	SP.POP.1564.TO.ZS	62.2652827	62.49117849	62.96762015	63.60825193	64.24526272	64.78854125	65.13835606	65.44746436	65.71578642	65.96470836	66.20311571	66.45427681	66.70172593	66.93860449	67.15455228	67.34460765	67.47490779	67.51423867	67.52195974	67.57080027	67.68407535	67.6892428	67.82227875	67.99617373	68.09631922	68.07624175	68.02131942	67.86629314	67.6512224	67.43876724	67.25798013	67.10843025	66.94688226	66.80384377	66.71674092	66.70433024	66.6064432	66.64006727	66.74619431	66.83770208	66.87011874	66.91386194	66.85966418	66.75406387	66.67015759	66.63364979	66.60377062	66.6243656	66.63144999	66.52419893	66.24784607	65.77964756	65.19782004	64.54761203	63.91531419	63.36096879	62.87518101	62.47008231	62.13402948	61.84301383	61.58039027
