Data Source	World Development Indicators																																																															
Last Updated Date	15-02-22																																																															
																																																																
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
Netherlands	NLD	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	29.03123687	26.01261886	28.00041036	27.82552796	25.20772817	25.45720803	24.63811891	24.52630119	24.04630671	23.98504629	22.90413221	22.49154351	23.02784997	23.14019572
Netherlands	NLD	Merchandise exports (current US$)	TX.VAL.MRCH.CD.WT	4602000000	4957000000	5260000000	5706000000	6694000000	7343000000	7771000000	8361000000	9535000000	11383000000	13355000000	15773000000	19154000000	27352000000	37423000000	39888000000	46153000000	50110000000	57590000000	73537000000	73960000000	68715000000	66281000000	64684000000	65677000000	68257000000	80317000000	93108000000	1.03213E+11	1.08261E+11	1.31775E+11	1.33631E+11	1.40335E+11	1.40245E+11	1.60885E+11	2.03171E+11	2.08999E+11	2.07832E+11	2.13977E+11	2.18579E+11	2.3313E+11	2.30855E+11	2.44058E+11	2.96012E+11	3.57417E+11	4.06372E+11	4.63629E+11	5.50755E+11	6.37918E+11	4.97891E+11	5.74251E+11	6.67101E+11	6.55374E+11	6.71556E+11	6.7241E+11	5.70442E+11	5.70606E+11	6.52065E+11	7.26697E+11	7.08596E+11	6.7487E+11
Netherlands	NLD	"Computer, communications and other services (% of commercial service imports)"	TM.VAL.OTHR.ZS.WT	\N	\N	\N	\N	\N	\N	\N	24.53571429	25.4998462	25.67366283	23.51759981	21.53675433	22.679033	20.81331475	20.65538547	29.3054614	29.82608156	28.98213606	28.02527979	28.02550572	28.39203849	29.61994388	32.54503757	31.79742482	31.42866243	33.62770692	34.75139719	30.69405315	31.18612813	34.57062817	37.07824959	40.55390666	40.22970842	42.06312878	42.78396713	41.75851154	41.86828011	43.93255933	43.1659879	45.18354154	46.54842493	49.04384408	50.06187546	53.44542971	66.22524627	66.06712313	66.12240753	66.17851598	65.97769543	66.09124438	64.48621737	65.79320108	65.59753178	66.47667653	68.72540802	73.40493633	68.26541275	68.43488441	67.5301078	66.52537511	71.73533009
Netherlands	NLD	Manufactures imports (% of merchandise imports)	TM.VAL.MANF.ZS.UN	\N	\N	116.2112037	59.77150716	59.77857596	60.91469563	62.61956459	62.03314965	62.56049593	62.20899002	62.77810852	62.29683966	62.01306633	60.6819714	57.14584367	58.06486823	56.67044048	57.25109377	60.06092031	57.01406452	53.44667414	51.23728862	51.46754788	53.13448873	54.54475676	57.00494045	67.23675233	68.05839477	68.63773645	69.52098805	70.88927828	72.00072672	72.12297449	70.20107993	70.65472498	71.90504715	71.71391748	74.98553994	76.55935102	76.35953681	64.73702333	61.75499409	60.3594314	64.56828034	64.65374341	62.35247847	61.33150242	61.18892575	57.1339407	57.63490323	56.547048	59.70108988	56.75639366	57.30640559	59.89541143	64.08579012	66.28076292	65.52532998	64.8340222	66.84398207	70.44777723
Netherlands	NLD	"Tariff rate, applied, weighted mean, all products (%)"	TM.TAX.MRCH.WM.AR.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3.59	3.77	4.8	4.5	4.18	3.79	4.16	6.28	4.4	3.66	3.47	3.48	2.41	3.37	2.45	2.52	2.24	2.46	2.3	2.24	1.72	1.85	2.13	1.59	1.46	1.49	2.03	2.02	2.09	1.96	1.83	1.84	1.48
Netherlands	NLD	Merchandise trade (% of GDP)	TG.VAL.TOTL.GD.ZS	81.15350435	81.82996925	79.59277898	80.69224857	80.79411943	77.4645016	75.702305	72.68940628	73.68714687	71.58901817	76.09908462	75.4613323	72.79017725	78.08364379	87.53898664	80.58392429	85.08572737	81.10174854	76.28912635	83.96977739	77.88745584	82.82611781	82.05917931	82.33283348	88.92337638	92.77572159	77.59204117	75.25720314	77.38788383	82.29221602	81.00794311	79.23778332	75.76119242	75.38251226	82.08840933	85.87255408	88.77485092	95.62159736	93.51787956	95.04192367	108.3935213	101.9200648	98.24200165	96.8768893	103.0303209	112.4218746	120.0616313	123.1143067	128.5715204	108.4055603	128.8351183	139.5295389	148.0743131	143.827024	141.6393346	141.4604184	136.7408378	147.4749139	150.1973924	147.6908754	139.0666509
Netherlands	NLD	Rural population growth (annual %)	SP.RUR.TOTL.ZG	\N	0.647200236	0.963183989	0.887583741	0.874735054	0.907466135	0.837814535	0.666160955	0.569354611	0.689179174	0.765317619	0.53487928	0.170090875	-0.018217996	-0.066383697	0.036754983	-0.074279275	-0.266554924	-0.25061216	-0.183159415	-0.084137991	-0.337462814	-0.714616773	-0.802023911	-0.792472408	-0.728406238	-0.648130636	-0.577040211	-0.570994936	-0.622736084	-0.542754023	-1.293122811	-2.202081293	-2.292483038	-2.425142523	-2.573547204	-2.642435925	-2.618001874	-2.552811843	-2.536758041	-2.528752081	-3.807929936	-5.323006207	-5.587366006	-5.80466571	-5.993261336	-5.805460614	-5.458787936	-5.354312008	-5.747037769	-5.855385413	-5.49848374	-5.657339268	-5.096810144	-4.403659324	-4.354835105	-4.283237572	-4.243484863	-4.155137383	-3.986813551	-3.979060167
Netherlands	NLD	"Age dependency ratio, young (% of working-age population)"	SP.POP.DPND.YG	49.24525075	49.06328038	48.33350571	47.2947924	46.33415181	45.63206722	45.20821658	44.88464066	44.63229716	44.32721209	43.8856596	43.33194904	42.63930412	41.80438993	40.83708703	39.75323983	38.62139429	37.42806544	36.18640837	34.92532234	33.67706903	32.43427079	31.27654757	30.20614359	29.22847329	28.35896193	27.80281492	27.28418706	26.84803363	26.53681392	26.35891559	26.31605825	26.37434997	26.51399697	26.67849732	26.82297077	26.97526427	27.07677273	27.12739267	27.15368781	27.1785519	27.15125024	27.17659927	27.21935032	27.21441911	27.12279271	27.06990831	26.86148996	26.57188443	26.31224324	26.13689229	25.95849145	25.89384068	25.88357717	25.81997434	25.64993314	25.48181404	25.21501141	24.8983617	24.62130176	24.43323647
Netherlands	NLD	"Population ages 65-69, male (% of male population)"	SP.POP.6569.MA.5Y	3.153028936	3.148920681	3.157259387	3.175476387	3.199646215	3.228682531	3.229737255	3.238942934	3.255265648	3.27872636	3.309409642	3.310883966	3.319180077	3.33388668	3.353967682	3.378644495	3.384356937	3.397399672	3.413895487	3.426515464	3.431709558	3.40671268	3.369843261	3.339593479	3.342162978	3.39012969	3.442600635	3.536293594	3.646649058	3.739281618	3.796622205	3.798731198	3.774476159	3.742790215	3.730260267	3.750313132	3.76895589	3.815056289	3.876835348	3.93724821	3.98772174	4.015844054	4.04114062	4.070879783	4.114783991	4.178707072	4.237038301	4.302054691	4.391791317	4.534504804	4.743153521	4.993009032	5.307233906	5.631161721	5.886650311	6.031563632	6.067595692	6.008367144	5.900951568	5.815849632	5.794021303
Netherlands	NLD	"Population ages 25-29, male (% of male population)"	SP.POP.2529.MA.5Y	6.960254234	6.909155456	6.850714456	6.794113708	6.752695702	6.73810369	6.762220449	6.799822642	6.874143507	7.023569871	7.263895527	7.618823559	8.072830922	8.542856025	8.906136019	9.092692666	9.100558888	8.948387347	8.70923278	8.495824576	8.375102733	8.320965683	8.336439711	8.405225252	8.49392987	8.578798298	8.662017578	8.761733395	8.864292655	8.949814411	9.001951607	8.991899541	8.954212389	8.885858606	8.781539946	8.636086358	8.432930482	8.190776285	7.921772166	7.642210353	7.36397701	7.077904509	6.797808175	6.543390079	6.338278575	6.193745129	6.079540243	6.035635968	6.047659005	6.088311925	6.137001527	6.173270156	6.220394189	6.278553954	6.345863472	6.416379675	6.446767877	6.465537193	6.470116654	6.456919013	6.424524827
